# ----------------------------------------
# Bike MS - Luminate Pages
# Landing Pages
# 20160401-20171214
# ----------------------------------------

Landing Page,Sessions,% New Sessions,New Users,Bounce Rate,Pages / Session,Avg. Session Duration,Bike Registration - Join Team from Team Page (Goal 4 Conversion Rate),Bike Registration - Join Team from Team Page (Goal 4 Completions),Bike Registration - Join Team from Team Page (Goal 4 Value)
/site/SPageServer?list_category_id=1893&starting_postal=44212&pagename=BIKE_HOM_events&s_src=BMS-HOM-ADS&s_subsrc=OHA-OHI-OUT-FB-97547272,9,77.78%,7,22.22%,1.00,00:00:00,0.00%,0,$0.00
/site/SPageServer?list_category_id=1893&starting_postal=44212&pagename=BIKE_HOM_events&s_src=BMS-HOM-ADS&s_subsrc=OHA-OHI-PPS-FB-97547281,9,100.00%,9,0.00%,1.11,00:00:17,0.00%,0,$0.00
/site/SPageServer?list_category_id=1893&starting_postal=44212&pagename=BIKE_HOM_events&s_src=BMS-HOM-ADS&s_subsrc=OHA-OHI-RMR-FB-99981110,9,100.00%,9,100.00%,1.00,00:00:00,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_aboutBikeMS&s_AffiliateSecCatId=1,9,22.22%,2,11.11%,4.00,00:04:23,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_aboutBikeMS&s_subsrc=bfDskFbPfPrbdg&s_src=boundlessfundraising,9,55.56%,5,22.22%,1.67,00:01:08,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_events&starting_postal=45050&date_range=past,9,22.22%,2,0.00%,1.78,00:01:44,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_impact,9,44.44%,4,55.56%,2.22,00:02:45,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc_2017&fr_id=28923,9,0.00%,0,77.78%,1.44,00:00:10,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28197&NONCE_TOKEN=436662751A79B92EAE6A32D77D7B58AA,9,33.33%,3,11.11%,2.00,00:03:15,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28198&NONCE_TOKEN=592C7F5DF1E40FB1E57ADA28A08F6A62,9,0.00%,0,22.22%,2.22,00:06:57,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28215&NONCE_TOKEN=57D09A35F9D54B9099E2AFBD28F45C92,9,0.00%,0,44.44%,2.67,00:02:03,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28272&NONCE_TOKEN=C426E34818203176F72B34664847F904,9,88.89%,8,22.22%,1.78,00:01:41,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28273&s_isRegistrationThanks=true,total_amount-$75.00",9,22.22%,2,0.00%,2.00,00:02:07,11.11%,1,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28384&s_isRegistrationThanks=true,total_amount-$30.00",9,66.67%,6,0.00%,5.00,00:06:53,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28911&NONCE_TOKEN=3D8BDE52274C23C7948884A8113B8D16,9,11.11%,1,0.00%,4.11,00:10:34,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27037&s_isRegistrationThanks=true,additional_gift-$75.00,total_amount-$154.00",9,0.00%,0,0.00%,1.78,00:01:35,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27042&s_isRegistrationThanks=true,additional_gift-$50.00,total_amount-$90.00",9,11.11%,1,0.00%,2.89,00:07:28,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27043&s_isRegistrationThanks=true,undiscounted_amount-$60.00,discount_code-taxday,discounted_amount-$15.00,total_amount-$45.00",9,22.22%,2,11.11%,5.00,00:08:55,11.11%,1,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27048&s_tafId=452833,9,22.22%,2,55.56%,1.22,00:01:44,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27053&s_tafId=541146,9,11.11%,1,77.78%,1.56,00:05:14,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27060&s_isRegistrationThanks=true,additional_gift-$35.00,total_amount-$100.00",9,22.22%,2,22.22%,2.56,00:03:37,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27061&s_isRegistrationThanks=true,undiscounted_amount-$65.00,discount_code-TEVA20,discounted_amount-$45.00,total_amount-$20.00",9,0.00%,0,11.11%,2.33,00:04:05,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27065&s_isRegistrationThanks=true,undiscounted_amount-$40.00,discount_code-bikemonth,discounted_amount-$10.00,additional_gift-$25.00,total_amount-$55.00",9,33.33%,3,44.44%,5.33,00:13:07,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27080&s_isRegistrationThanks=true,undiscounted_amount-$95.00,discount_code-SORA2016,discounted_amount-$54.84,additional_gift-$150.00,total_amount-$190.16",9,11.11%,1,22.22%,3.89,00:06:42,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27170&s_tafId=456874,9,33.33%,3,33.33%,3.00,00:02:43,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27739&s_isRegistrationThanks=true,undiscounted_amount-$35.00,discount_code-$10+off,discounted_amount-$10.00,additional_gift-$75.00,total_amount-$100.00",9,11.11%,1,0.00%,3.67,00:06:12,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27764&s_isRegistrationThanks=true,undiscounted_amount-$55.00,discount_code-Power+Hour,discounted_amount-$10.00,total_amount-$45.00",9,0.00%,0,0.00%,2.44,00:01:18,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27764&s_isRegistrationThanks=true,undiscounted_amount-$75.00,discount_code-PwC,discounted_amount-$75.00,total_amount-$0.00",9,11.11%,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27876&s_isRegistrationThanks=true,additional_gift-$250.00,total_amount-$290.00",9,0.00%,0,0.00%,5.67,00:02:43,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27905&s_isRegistrationThanks=true,additional_gift-$35.00,total_amount-$80.00",9,11.11%,1,66.67%,1.44,00:00:29,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=28105&NONCE_TOKEN=E876B87E9C90DCE02FA8C6F59299EAAC,9,11.11%,1,0.00%,4.33,00:05:04,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=28105&s_isRegistrationThanks=true,undiscounted_amount-$60.00,discount_code-VIRTUAL17,discounted_amount-$30.00,total_amount-$30.00",9,0.00%,0,0.00%,1.00,00:00:00,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=28263&s_isRegistrationThanks=true,additional_gift-$100.00,total_amount-$200.00",9,11.11%,1,55.56%,1.11,<00:00:01,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=28263&s_isRegistrationThanks=true,undiscounted_amount-$100.00,discount_code-Bulk+Registration+-+Team+Calpine,discounted_amount-$100.00,total_amount-$0.00",9,11.11%,1,0.00%,3.00,00:02:22,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_view=report-team&pc2_page=tprogress&fr_id=27704,9,22.22%,2,33.33%,1.56,00:01:11,0.00%,0,$0.00
/site/SPageServer/?list_category_id=1556&starting_postal=02125&pagename=BIKE_HOM_events&s_src=BMS-HOM-ADS&s_subsrc=MAM-DCM-129180373-68917208,9,100.00%,9,88.89%,1.22,00:00:00,0.00%,0,$0.00
/site/SPageServer/?list_category_id=1556&starting_postal=02125&pagename=BIKE_HOM_events&s_src=BMS-HOM-ADS&s_subsrc=MAM-DCM-129180391-68915869,9,100.00%,9,77.78%,1.00,00:00:00,0.00%,0,$0.00
/site/SPageServer/?list_category_id=1556&starting_postal=02125&pagename=BIKE_HOM_events&s_src=BMS-HOM-ADS&s_subsrc=MAM-DCM-131151102-68915934,9,88.89%,8,11.11%,2.11,00:00:43,0.00%,0,$0.00
/site/SPageServer/?NONCE_TOKEN=00EB4AD8A837E39FDD1692C8FD2C1E17&pagename=BIKE_HOM_splash,9,11.11%,1,66.67%,1.56,00:01:46,0.00%,0,$0.00
/site/SPageServer/?pagename=BIKE_CAL_homepage,9,11.11%,1,33.33%,2.33,00:02:32,0.00%,0,$0.00
/site/SPageServer/?pagename=BIKE_HOM_events&fr_id=27771,9,77.78%,7,44.44%,1.22,00:00:48,0.00%,0,$0.00
/site/SPageServer/?pagename=BIKE_HOM_events&NONCE_TOKEN=8965289E8086C77A65090DE9C1C9E287,9,11.11%,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
/site/SPageServer/?pagename=BIKE_HOM_experiencebike&fr_id=27059,9,66.67%,6,22.22%,2.00,00:05:02,0.00%,0,$0.00
/site/SPageServer/?pagename=BIKE_HOM_natlpassportprogram&fr_id=27039,9,55.56%,5,22.22%,2.78,00:02:08,0.00%,0,$0.00
/site/SPageServer/?pagename=BIKE_HOM_natlpassportprogram&fr_id=27059,9,11.11%,1,0.00%,1.89,00:02:05,0.00%,0,$0.00
/site/SPageServer/?pagename=BIKE_HOM_natlpassportprogram&fr_id=27178,9,55.56%,5,44.44%,1.11,00:00:23,0.00%,0,$0.00
/site/SPageServer/?pagename=BIKE_HOM_natlpassportprogram&fr_id=27190,9,44.44%,4,22.22%,2.44,00:01:53,0.00%,0,$0.00
/site/SPageServer/?pagename=OHA_events_pedaltothepointms150_bikeshops,9,66.67%,6,44.44%,1.89,00:01:59,0.00%,0,$0.00
"/site/SPageServer/?s_isRegistrationThanks=true,additional_gift-$100.00,total_amount-$175.00&pagename=BIKE_HOM_splash",9,77.78%,7,0.00%,2.78,00:00:52,0.00%,0,$0.00
/site/SPageServer/?s_subsrc=adwords-link-consideration&pagename=BIKE_HOM_splash&s_src=bike-fy17-mnm-reg-display,9,100.00%,9,66.67%,1.33,00:00:43,0.00%,0,$0.00
/site/SPageServer/?s_subsrc=adwords-link&pagename=BIKE_HOM_splash&s_src=bike-fy17-ild-reg-cpc,9,55.56%,5,0.00%,3.11,00:02:24,0.00%,0,$0.00
/site/SPageServer/?s_subsrc=bfIphPfClct&pagename=BIKE_HOM_splash&s_src=boundlessfundraising,9,33.33%,3,55.56%,1.89,00:01:46,0.00%,0,$0.00
/site/SPageServer/?s_subsrc=OHA-GS&pagename=BIKE_HOM_splash&s_src=BMS-HOM-ADS,9,0.00%,0,44.44%,1.33,00:00:52,0.00%,0,$0.00
/Search?q=bike+ms&stype=0&chap=0,8,50.00%,4,25.00%,4.50,00:04:27,0.00%,0,$0.00
/search?q=cache:tt7vJH7FqM0J:main.nationalmssociety.org/site/TR?fr_id=25028+&cd=1&hl=en&ct=clnk&gl=us,8,75.00%,6,37.50%,1.00,00:00:14,0.00%,0,$0.00
/site/Donation2?55828.donation=form1&idb=1588471819&df_id=55828&FR_ID=27092&mfc_pref=T&PROXY_ID=11275678&PROXY_TYPE=20&amp;df_id=55828&amp;FR_ID=27092&amp;PROXY_ID=11275678&55828.donation=root&amp;PROXY_TYPE=20&amp;idb=1255459454&amp;mfc_pref=T,8,87.50%,7,62.50%,1.62,00:02:20,0.00%,0,$0.00
/site/Donation2?55828.donation=form1&idb=2080613663&df_id=55828&FR_ID=27092&mfc_pref=T&PROXY_ID=11304970&PROXY_TYPE=20&s_subsrc=bfDskFbPfPrbdg&s_src=boundlessfundraising,8,37.50%,3,75.00%,1.25,00:00:53,0.00%,0,$0.00
/site/Donation2?55828.donation=form1&idb=946434759&df_id=55828&FR_ID=27092&mfc_pref=T&PROXY_ID=1848478&PROXY_TYPE=20,8,62.50%,5,62.50%,1.38,00:00:46,0.00%,0,$0.00
/site/Donation2?55835.donation=form1&idb=1846164122&df_id=55835&FR_ID=27059&mfc_pref=T&PROXY_ID=14991302&PROXY_TYPE=20&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,8,62.50%,5,0.00%,2.12,00:01:32,0.00%,0,$0.00
/site/Donation2?56020.donation=form1&idb=187622748&df_id=56020&FR_ID=27149&mfc_pref=T&PROXY_ID=13781445&PROXY_TYPE=20&s_subsrc=bfIphFbPfMsg&s_src=boundlessfundraising,8,12.50%,1,0.00%,1.12,00:00:16,0.00%,0,$0.00
/site/Donation2?56020.donation=form1&idb=1921899017&df_id=56020&FR_ID=27149&mfc_pref=T&PROXY_ID=14719604&PROXY_TYPE=20&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,8,12.50%,1,0.00%,1.12,00:00:11,0.00%,0,$0.00
/site/Donation2?57061.donation=form1&idb=528432728&df_id=57061&FR_ID=27871&mfc_pref=T&PROXY_ID=11385583&PROXY_TYPE=20&s_subsrc=bfIphFbPfMsg&s_src=boundlessfundraising,8,87.50%,7,75.00%,1.38,00:03:57,0.00%,0,$0.00
/site/Donation2?57677.donation=completed&idb=1605388171&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=16066935&PROXY_TYPE=20&57677.donation=root,8,0.00%,0,0.00%,1.00,00:00:00,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=1463299167&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=15698458&PROXY_TYPE=20&NONCE_TOKEN=7E12C1AD01006F6988E67B20B714864B&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,8,87.50%,7,0.00%,2.38,00:05:01,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=1594837047&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=3500052&PROXY_TYPE=20&NONCE_TOKEN=9E37BA7BB79E2F4AF568994737494C3D&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,8,75.00%,6,62.50%,1.25,00:00:45,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=1600335660&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=2125514&PROXY_TYPE=20,8,62.50%,5,12.50%,2.50,00:04:10,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=1826746283&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=6961025&PROXY_TYPE=20,8,75.00%,6,62.50%,1.50,00:01:04,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=1883375278&df_id=57677&FR_ID=28104&mfc_pref=T&PROXY_ID=12356724&PROXY_TYPE=20,8,87.50%,7,0.00%,3.75,00:05:33,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=1936194376&df_id=57677&FR_ID=28104&mfc_pref=T&PROXY_ID=13097730&PROXY_TYPE=20,8,100.00%,8,25.00%,2.50,00:03:38,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=2017900836&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=14841742&PROXY_TYPE=20&s_subsrc=:sub_source&s_src=boundlessfundraising,8,62.50%,5,75.00%,1.38,00:00:07,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=2099020683&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=15747928&PROXY_TYPE=20&NONCE_TOKEN=4F2CB75969B1CBADBB7558CD4BDA413B&s_subsrc=bfAphPfClct&s_src=boundlessfundraising,8,25.00%,2,75.00%,1.62,00:00:53,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=24854678&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=6415497&PROXY_TYPE=20&NONCE_TOKEN=812140B823E8CDC5D94C5C74728FF5D1&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,8,87.50%,7,37.50%,1.38,00:01:19,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=367161860&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=16103525&PROXY_TYPE=20&NONCE_TOKEN=CF96E7EA2C615191484BCA84A57FA903,8,75.00%,6,25.00%,1.88,00:02:12,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=601559579&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=6835167&PROXY_TYPE=20&NONCE_TOKEN=D9FFB59C3995C22A78728305C934AEC4,8,100.00%,8,62.50%,1.62,00:01:56,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=669011205&df_id=57677&FR_ID=28104&mfc_pref=T&PROXY_ID=8539240&PROXY_TYPE=20&NONCE_TOKEN=690DDC7FC47E3BDA2EC70CB6BC9F702B,8,75.00%,6,50.00%,1.75,00:03:41,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=783826549&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=15339220&PROXY_TYPE=20&s_subsrc=bfDskFbPfPrbdg&s_src=boundlessfundraising,8,75.00%,6,12.50%,2.00,00:03:24,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=803631563&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=3171799&PROXY_TYPE=20,8,62.50%,5,25.00%,1.50,00:01:21,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=8368095&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=14794899&PROXY_TYPE=20&NONCE_TOKEN=6F7931A0E68B47FE473D41BAA595A4E1,8,12.50%,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=843568075&df_id=57677&FR_ID=28104&mfc_pref=T&PROXY_ID=15960311&PROXY_TYPE=20&NONCE_TOKEN=2CCEF79A46B5A42549A0571633754764,8,62.50%,5,75.00%,1.12,00:00:07,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=865063126&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=12434547&PROXY_TYPE=20&NONCE_TOKEN=4388A030A9BC96057E6F37B3E1EED4D4,8,50.00%,4,25.00%,2.00,00:01:39,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=895723051&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=16060447&PROXY_TYPE=20&NONCE_TOKEN=78FCDF7020994FFB37BC7588D92B8B19&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,8,12.50%,1,87.50%,1.12,00:01:00,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=999411856&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=12093389&PROXY_TYPE=20&57677.donation=root&amp;df_id=57677&amp;FR_ID=28124&amp;PROXY_ID=12093389&amp;PROXY_TYPE=20&amp;idb=745534994&amp;mfc_pref=T,8,75.00%,6,37.50%,2.38,00:04:52,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=1081676353&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=15405785&PROXY_TYPE=20,8,25.00%,2,37.50%,1.62,00:05:37,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=112034427&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=2648766&PROXY_TYPE=20&s_subsrc=bfIphFbPfSched&s_src=boundlessfundraising,8,75.00%,6,37.50%,1.50,00:01:21,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=1236280761&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=1740663&PROXY_TYPE=20,8,100.00%,8,37.50%,1.75,00:01:25,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=1322090433&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=10141463&PROXY_TYPE=20&NONCE_TOKEN=F13A5418F096CC313AED24A85F0FAB7C,8,100.00%,8,100.00%,1.00,00:00:00,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=1360999783&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=12786683&PROXY_TYPE=20,8,87.50%,7,37.50%,2.38,00:02:25,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=1403529352&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=12539331&PROXY_TYPE=20&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,8,37.50%,3,25.00%,1.38,00:00:12,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=1466024075&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=10303232&PROXY_TYPE=20&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,8,25.00%,2,37.50%,1.62,00:02:44,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=154615378&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=15294387&PROXY_TYPE=20,8,87.50%,7,12.50%,2.50,00:07:47,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=1711496748&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=14088189&PROXY_TYPE=20,8,87.50%,7,12.50%,2.38,00:04:59,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=1732812473&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=13624735&PROXY_TYPE=20&NONCE_TOKEN=B1DCCC24D46680B6B5EE23976D181A27&s_subsrc=bfIphSmsPfMsg&s_src=boundlessfundraising,8,100.00%,8,87.50%,1.38,00:00:36,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=1761067963&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=8325612&PROXY_TYPE=20,8,100.00%,8,50.00%,1.38,00:04:43,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=1827249770&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=3823463&PROXY_TYPE=20&NONCE_TOKEN=8EE025766D0EF8347412543986B8B651&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,8,50.00%,4,12.50%,3.62,00:05:17,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=1872712456&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=15387664&PROXY_TYPE=20&s_subsrc=bfIphFbPfSched&s_src=boundlessfundraising,8,62.50%,5,12.50%,1.62,00:03:27,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=1968499565&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=1893400&PROXY_TYPE=20,8,75.00%,6,37.50%,1.50,00:03:39,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=1993978393&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=14526582&PROXY_TYPE=20&NONCE_TOKEN=CEEC0F0F19C17D0D04A6F625BDA4D26E&s_subsrc=bfIphFbPfMsg&s_src=boundlessfundraising,8,0.00%,0,25.00%,1.50,00:03:07,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=270606430&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=11440606&PROXY_TYPE=20&NONCE_TOKEN=16726562F0738285B520C60C27DAA092&s_tafId=538649,8,0.00%,0,87.50%,1.38,00:02:32,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=271492309&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=2005740&PROXY_TYPE=20&NONCE_TOKEN=D98D083F7FDB9DB42D97A6BD81F63A67&s_subsrc=bfIphFbPfMsg&s_src=boundlessfundraising,8,25.00%,2,50.00%,1.75,00:01:39,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=285810619&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=8778469&PROXY_TYPE=20&NONCE_TOKEN=F4E05483A390CCDD965E098A65F9B2BE&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,8,12.50%,1,87.50%,1.12,00:00:58,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=378392959&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=5317702&PROXY_TYPE=20&57798.donation=root&amp;df_id=57798&amp;FR_ID=28216&amp;PROXY_ID=5317702&amp;PROXY_TYPE=20&amp;idb=987929633&amp;mfc_pref=T,8,0.00%,0,87.50%,1.12,00:02:24,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=427747166&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=3499112&PROXY_TYPE=20&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,8,75.00%,6,50.00%,1.38,00:00:33,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=472180380&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=12667150&PROXY_TYPE=20&NONCE_TOKEN=F898BC600C41C52D1650FBADFD675B12&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,8,62.50%,5,50.00%,2.00,00:01:14,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=53270864&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=16222057&PROXY_TYPE=20&57798.donation=root&df_id=57798&FR_ID=28216&PROXY_ID=16222057&PROXY_TYPE=20&idb=503086081&mfc_pref=T,8,62.50%,5,25.00%,1.88,00:02:56,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=560149368&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=7276752&PROXY_TYPE=20&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,8,87.50%,7,62.50%,2.38,00:05:14,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=753032071&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=10068170&PROXY_TYPE=20&NONCE_TOKEN=56DE301CA6392D361D1088323AF8176F&s_tafId=538649,8,12.50%,1,75.00%,1.50,00:04:27,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=795854037&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=13737140&PROXY_TYPE=20&NONCE_TOKEN=793B0DF0D296964918FD39CCF91DDB3B&s_subsrc=bfIphLiPfMsg&s_src=boundlessfundraising,8,87.50%,7,37.50%,1.62,00:01:12,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=798664360&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=13581090&PROXY_TYPE=20,8,75.00%,6,50.00%,2.88,00:03:48,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=809373304&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=7956848&PROXY_TYPE=20&NONCE_TOKEN=318DADFEAD0B786A5434C3CDBD2E4091&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,8,12.50%,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=83566451&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=14415337&PROXY_TYPE=20,8,62.50%,5,25.00%,2.25,00:04:31,0.00%,0,$0.00
