# ----------------------------------------,,,,,,,
# Bike MS - Luminate Pages,,,,,,,
# Pages,,,,,,,
# 20160401-20171214,,,,,,,
# ----------------------------------------,,,,,,,
,,,,,,,
Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/site/SPageServer?pagename=BIKE_HOM_events&state=MI&date_range=past,298,207,0:01:02,3,66.67%,28.52%,$0.00 
/site/SPageServer?starting_postal=&state=AK&pagename=BIKE_HOM_events,298,229,0:01:21,23,56.52%,28.52%,$0.00 
/site/SPageServer?starting_postal=&state=NM&pagename=BIKE_HOM_events,298,244,0:01:28,6,33.33%,34.90%,$0.00 
/site/TR?fr_id=27060&pg=informational&sid=13237,298,276,0:01:14,11,23.08%,24.50%,$0.00 
/site/TR?fr_id=27080&pg=informational&sid=13246,298,247,0:02:47,96,14.89%,31.21%,$0.00 
/site/TR?fr_id=27084&pg=team&team_id=493588,298,199,0:07:13,194,56.70%,58.39%,$0.00 
/site/TR?px=13089493&fr_id=27876&pg=personal,298,240,0:01:54,238,23.85%,39.93%,$0.00 
/site/TR?px=15646467&pg=personal&fr_id=28791&s_src=boundlessfundraising&s_subsrc=:sub_source,298,239,0:02:02,228,33.33%,43.29%,$0.00 
/site/TR?team_id=501020&fr_id=28198&pg=team,298,210,0:03:04,175,58.29%,51.01%,$0.00 
/site/TR/Bike/MAMBikeEvents?team_id=493901&pg=team&fr_id=28205,298,233,0:01:46,40,55.81%,41.28%,$0.00 
/site/TR/Bike/UTUBikeEvents?team_id=455986&pg=team&fr_id=27426,298,220,0:01:55,30,45.16%,33.89%,$0.00 
/site/TRR?pg=tfind&fr_id=28272&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=59874&s_ptype=59874&skip_login_page=true,298,238,0:00:37,160,7.50%,9.06%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_aboutBikeMS&fr_id=27042,297,164,0:00:47,87,21.84%,28.96%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_aboutBikeMS&fr_id=27871,297,230,0:02:08,117,29.57%,42.09%,$0.00 
/site/TR?fr_id=27059&pg=entry&login=true,297,267,0:00:50,105,6.60%,30.64%,$0.00 
/site/TR?fr_id=27138&pg=informational&sid=13239,297,196,0:01:47,136,50.74%,41.41%,$0.00 
/site/TR?fr_id=28198&pg=informational&sid=13234,297,277,0:03:17,11,53.85%,27.27%,$0.00 
/site/TR?fr_id=28209&pg=informational&sid=13227,297,250,0:02:30,24,35.00%,32.32%,$0.00 
/site/TR?fr_id=28790&pg=informational&sid=13251,297,178,0:02:26,48,40.82%,29.97%,$0.00 
/site/TR?fr_id=29050&pg=informational&sid=14056&tab=team,297,189,0:00:49,8,27.27%,15.82%,$0.00 
/site/TR?team_id=494868&fr_id=28263&pg=team,297,231,0:02:16,217,62.10%,58.59%,$0.00 
/site/TR/Bike/canBikeEvents?pg=entry&fr_id=28894&s_src=bike-fy17-can-reg-social&s_subsrc=facebook-link-cyc-awareness,297,260,0:02:09,260,76.15%,76.77%,$0.00 
/site/TR/Bike/WIGBikeEvents?px=11362838&pg=personal&fr_id=28198,297,240,0:01:41,59,12.07%,19.19%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_events&state=NY&date_range=current,296,240,0:01:46,13,69.23%,40.54%,$0.00 
/site/TR?fr_id=27006&pg=informational&sid=13228,296,216,0:00:58,12,30.00%,22.97%,$0.00 
/site/TR?fr_id=27093&pg=informational&sid=13240,296,223,0:01:11,27,23.08%,21.28%,$0.00 
/site/TR?fr_id=27905&pg=informational&sid=13230,296,236,0:01:01,14,40.00%,16.55%,$0.00 
/site/TR?fr_id=27914&pg=informational&sid=13233,296,250,0:01:14,11,40.00%,26.69%,$0.00 
/site/TR?fr_id=28105&pg=informational&sid=13232,296,243,0:04:08,32,32.35%,35.14%,$0.00 
/site/TR?fr_id=28909&pg=informational&sid=13247,296,226,0:00:41,32,6.45%,9.80%,$0.00 
/site/TR?fr_id=28914&pg=informational&sid=13243,296,245,0:01:42,12,33.33%,21.28%,$0.00 
/site/TR?fr_id=28940&pg=informational&sid=13237,296,260,0:01:34,17,68.75%,18.92%,$0.00 
/site/TR?fr_id=28949&pg=informational&sid=14056&tab=ind,296,240,0:01:17,72,58.33%,37.84%,$0.00 
/site/TR?fr_id=29086&pg=informational&sid=13239,296,213,0:01:00,69,26.09%,19.26%,$0.00 
/site/TR?px=15386689&fr_id=27039&pg=personal,296,246,0:04:09,242,62.55%,67.57%,$0.00 
/site/TR?team_id=457158&fr_id=27694&pg=team,296,227,0:04:09,122,63.11%,56.42%,$0.00 
/site/TR/Bike/ksgBikeEvents?pg=entry&fr_id=28811&s_src=bike-fy17-ksg-reg-social&s_subsrc=facebook-link-oin-conversion,296,263,0:04:03,263,84.47%,84.46%,$0.00 
/site/TR/Bike/TNSBikeEvents?team_id=483560&pg=team&fr_id=27805,296,167,0:02:58,106,50.94%,33.11%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=27149&team_id=452855,296,205,0:01:28,39,10.26%,37.84%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=28263&team_id=494712,296,206,0:01:21,5,75.00%,28.38%,$0.00 
/site/TR/Bike/TXHBikeEvents?px=10269762&pg=personal&fr_id=28263,296,237,0:01:55,64,41.18%,27.03%,$0.00 
/site/TR/Bike/WIGBikeEvents?team_id=450951&pg=team&fr_id=27039,296,232,0:00:56,52,22.22%,43.58%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&fr_id=28311,295,227,0:05:58,77,28.09%,57.29%,$0.00 
/site/TR?fr_id=27006&pg=personal&px=1875218,295,139,0:03:37,133,46.27%,37.29%,$0.00 
/site/TR?fr_id=27149&pg=entry,295,258,0:00:57,204,7.84%,27.80%,$0.00 
/site/TR?fr_id=27695&pg=personal&px=1793821,295,270,0:01:56,261,83.91%,78.64%,$0.00 
/site/TR?fr_id=28209&pg=informational&sid=14149,295,259,0:01:04,11,40.00%,19.66%,$0.00 
/site/TR?fr_id=28267&pg=informational&sid=14056&tab=ind,295,236,0:01:15,27,54.55%,24.75%,$0.00 
/site/TR?fr_id=28272&pg=informational&sid=13229,295,241,0:03:23,26,51.85%,39.32%,$0.00 
/site/TR?fr_id=29045&pg=informational&sid=14146,295,259,0:03:32,25,44.83%,33.56%,$0.00 
/site/TR?team_id=485869&fr_id=27061&pg=team,295,226,0:00:57,211,24.64%,44.41%,$0.00 
/site/TR?team_id=495746&fr_id=28216&pg=team,295,234,0:03:24,230,62.77%,70.51%,$0.00 
/site/TR/Bike/CALBikeEvents?pg=entry&fr_id=28217&s_scr=bike-fy17-cal-reg-social&s_subsrc=facebook-link-pps-awareness,295,263,0:01:15,263,67.92%,67.12%,$0.00 
/site/TR/Bike/canBikeEvents?pg=entry&fr_id=28894&s_src=bike-fy17-can-reg-social&s_subsrc=instgram-link-lal-awareness,295,266,0:01:40,266,30.22%,67.46%,$0.00 
/site/TR/Bike/MNMBikeEvents?team_id=490703&pg=team&fr_id=28105,295,236,0:04:38,206,67.44%,62.03%,$0.00 
/site/TR/Bike/OHABikeEvents?px=6693418&pg=personal&fr_id=28892,295,210,0:01:39,137,42.34%,41.69%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=27149&team_id=452875,295,175,0:03:57,158,10.76%,46.78%,$0.00 
/site/TRR?pg=tfind&fr_id=27876&skip_login_page=true&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=54424&s_ptype=54424,295,231,0:00:46,155,3.25%,5.76%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_events&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,294,264,0:02:37,3,0.00%,61.90%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_events&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,294,271,0:01:52,1,100.00%,59.52%,$0.00 
/site/TR?fr_id=27041&pg=informational&sid=13233,294,242,0:01:06,36,8.33%,19.73%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=14264,294,254,0:03:31,97,53.12%,41.50%,$0.00 
/site/TR?fr_id=28951&pg=informational&sid=14056&tab=ind,294,221,0:01:14,26,17.24%,28.57%,$0.00 
/site/TR?px=2161812&pg=personal&fr_id=27694&et=gelwOTcYNwO8OOKIFoiGSg&s_tafId=464072,294,209,0:04:01,203,51.71%,52.72%,$0.00 
/site/TR/Bike/MAMBikeEvents?px=1910977&pg=personal&fr_id=27702,294,240,0:02:30,232,60.52%,58.84%,$0.00 
/site/TR/Bike/PAEBikeEvents?team_id=451893&pg=team&fr_id=27061,294,219,0:01:15,37,51.28%,30.27%,$0.00 
/site/TR/Bike/PAXBikeEvents?team_id=512742&pg=team&fr_id=29035,294,211,0:01:36,128,34.11%,31.29%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=451945&pg=team&fr_id=27003,294,224,0:01:34,111,31.53%,40.82%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28920,293,169,0:03:58,70,45.83%,41.98%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2018&pc2_page=center&fr_id=29399,293,215,0:03:33,87,48.31%,55.97%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&fr_id=27770,293,183,0:04:24,92,23.40%,46.76%,$0.00 
/site/TR?fr_id=27063&pg=informational&sid=13237,293,252,0:01:17,18,68.75%,25.26%,$0.00 
/site/TR?fr_id=28065&pg=informational&sid=13242,293,213,0:01:57,10,11.11%,16.72%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=14146&s_scr=bike-fy17-txh-reg-cpc&s_subsrc=adwords-link,293,254,0:01:32,115,8.77%,16.38%,$0.00 
/site/TR?fr_id=28263&pg=personal&px=15540760,293,214,0:08:28,210,78.57%,70.99%,$0.00 
/site/TR?fr_id=28934&pg=informational&sid=13247,293,218,0:00:42,35,25.00%,6.83%,$0.00 
/site/TR?fr_id=29055&pg=informational&sid=13250,293,270,0:03:06,48,49.02%,36.18%,$0.00 
/site/TR?fr_id=29704&pg=informational&sid=13239&skip_login_page=true&fr_tm_opt=none&s_fr_tm_opt=none&ptype=63388&s_ptype=63388,293,238,0:05:49,9,50.00%,34.81%,$0.00 
/site/TR/Bike/MAMBikeEvents?fr_id=27649&pg=entry,293,206,0:00:50,21,14.29%,16.04%,$0.00 
/site/TR/Bike/NYNBikeEvents?px=15274592&pg=personal&fr_id=27764,293,220,0:05:15,207,37.68%,64.16%,$0.00 
/site/TR/Bike/OHABikeEvents?team_id=501265&pg=team&fr_id=28892,293,193,0:02:14,92,47.25%,34.13%,$0.00 
/site/TR/Bike/TXHBikeEvents?px=10912828&pg=personal&fr_id=27003,293,247,0:01:19,18,43.75%,20.48%,$0.00 
/site/TR/Bike/WASBikeEvents?team_id=529490&pg=team&fr_id=28273,293,223,0:02:08,192,56.63%,52.22%,$0.00 
/site/TR?fr_id=28197&pg=informational&sid=13242&s_src=bike-fy17-ild-reg-display&s_subsrc=adwords-link-awareness,292,254,0:02:27,37,83.78%,56.16%,$0.00 
/site/TR?px=4766222&fr_id=27039&pg=personal,292,222,0:01:50,212,41.86%,45.89%,$0.00 
/site/TR?team_id=450762&fr_id=27006&pg=team,292,240,0:02:08,213,56.74%,62.67%,$0.00 
/site/TR/Bike/ALCBikeEvents?px=11609691&pg=personal&fr_id=28940,292,204,0:01:58,162,54.32%,48.29%,$0.00 
/site/TR/Bike/MAMBikeEvents?team_id=486779&pg=team&fr_id=27649,292,128,0:00:36,19,12.50%,16.10%,$0.00 
/site/TR/Bike/NJMBikeEvents?team_id=463416&pg=team&fr_id=27696,292,150,0:02:09,131,16.67%,34.59%,$0.00 
/site/TR/Bike/OHABikeEvents?pg=entry&fr_id=27178&s_src=BMS-HOM-ADS&s_subsrc=OHA-GS,292,273,0:01:24,273,0.00%,85.27%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=28263&team_id=495006,292,183,0:01:36,7,33.33%,28.77%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=452008&pg=team&fr_id=27003,292,197,0:02:24,105,3.81%,45.55%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=515805&pg=team&fr_id=29052,292,169,0:01:11,17,44.44%,27.05%,$0.00 
/site/TRR?pg=tfind&fr_id=27007&skip_login_page=true&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=50348&s_ptype=50348,292,229,0:00:34,128,7.75%,6.51%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_events&state=IL&date_range=past,291,223,0:01:05,1,0.00%,23.02%,$0.00 
/site/TR?fr_id=27065&pg=informational&sid=13249,291,207,0:02:13,18,52.63%,26.12%,$0.00 
/site/TR?fr_id=27091&pg=informational&sid=13233,291,232,0:03:10,24,16.67%,39.86%,$0.00 
/site/TR?fr_id=27092&pg=personal&px=11410740,291,231,0:03:42,205,61.54%,64.60%,$0.00 
/site/TR?fr_id=28263&pg=team&team_id=494462,291,225,0:02:03,82,33.73%,38.14%,$0.00 
/site/TR?fr_id=28847&pg=informational&sid=13251,291,237,0:01:49,12,22.22%,20.62%,$0.00 
/site/TR?fr_id=28894&pg=entry,291,251,0:01:55,228,17.24%,39.86%,$0.00 
/site/TR?fr_id=28915&pg=informational&sid=13251,291,220,0:00:43,26,29.17%,23.02%,$0.00 
/site/TR?fr_id=29876&pg=informational&sid=13242,291,260,0:01:29,31,70.00%,33.33%,$0.00 
/site/TR?px=14768418&fr_id=27061&pg=personal,291,199,0:05:43,198,62.31%,57.04%,$0.00 
/site/TR?px=7898508&fr_id=29052&pg=personal,291,216,0:01:32,205,40.49%,43.64%,$0.00 
/site/TR/Bike/CALBikeEvents?pg=entry&fr_id=28217&s_scr=bike-fy17-cal-reg-social&s_subsrc=facebook-link-beh-awareness,291,270,0:01:39,270,89.63%,91.41%,$0.00 
/site/TR/Bike/FLSBikeEvents?fr_id=26536&pg=entry,291,237,0:01:26,208,38.46%,51.89%,$0.00 
/site/TR/Bike/MNMBikeEvents?pg=pfind&fr_id=27184,291,234,0:01:03,45,33.33%,28.18%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=452089&pg=team&fr_id=27003,291,215,0:01:21,44,20.45%,21.99%,$0.00 
/site/TR/Bike/WASBikeEvents?team_id=496198&pg=team&fr_id=28273,291,201,0:01:20,49,35.29%,30.24%,$0.00 
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=28263&s_isRegistrationThanks=true,additional_gift-$35.00,total_amount-$110.00",290,264,0:06:23,45,48.98%,66.90%,$0.00 
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=28846&s_isRegistrationThanks=true,total_amount-$0.00",290,257,0:05:13,43,60.87%,68.62%,$0.00 
/site/TR?fr_id=27037&pg=informational&sid=13241,290,258,0:02:28,121,44.63%,45.17%,$0.00 
/site/TR?fr_id=27905&pg=team&team_id=466266,290,154,0:05:24,139,40.71%,36.55%,$0.00 
/site/TR?fr_id=28925&pg=informational&sid=13239,290,222,0:00:51,43,30.23%,16.55%,$0.00 
/site/TR?px=14903615&fr_id=28263&pg=personal,290,203,0:01:32,193,23.32%,31.38%,$0.00 
/site/TR?px=2051773&fr_id=28894&pg=personal,290,240,0:03:20,234,55.70%,61.72%,$0.00 
/site/TR/Bike/KSGBikeEvents?px=10204514&pg=personal&fr_id=28280,290,110,0:00:42,83,52.38%,27.93%,$0.00 
/site/TR/Bike/MNMBikeEvents?pg=team&fr_id=27006&team_id=450847,290,198,0:02:03,11,25.00%,33.45%,$0.00 
/site/TR/Bike/NCTBikeEvents?pg=team&fr_id=27695&team_id=455753,290,228,0:02:08,54,33.96%,34.48%,$0.00 
/site/TR/Bike/OHABikeEvents?team_id=501249&pg=team&fr_id=28892,290,214,0:01:11,53,43.40%,29.66%,$0.00 
/site/TR/Bike/PAEBikeEvents?pg=team&fr_id=28216&team_id=496292,290,197,0:02:11,138,45.32%,53.10%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=entry&fr_id=29316&s_src=bike-fy18-TXH-reg-social&s_subsrc=facebook-link-lal-flight-1,290,259,0:02:54,259,84.94%,81.72%,$0.00 
/site/TRR?pg=tfind&fr_id=27048&skip_login_page=true&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=50742&s_ptype=50742,290,224,0:00:41,134,5.22%,7.93%,$0.00 
/site/TR?company_id=31772&pg=national_company,289,189,0:01:53,143,56.25%,50.52%,$0.00 
/site/TR?fr_id=27704&pg=informational&sid=13233,289,251,0:02:57,24,50.00%,34.95%,$0.00 
/site/TR?fr_id=27705&pg=informational&sid=13242,289,215,0:00:45,10,44.44%,25.61%,$0.00 
/site/TR?fr_id=28263&pg=team&team_id=495313,289,128,0:01:20,12,16.67%,20.76%,$0.00 
/site/TR?fr_id=28263&pg=team&team_id=495375,289,133,0:02:18,20,30.43%,29.41%,$0.00 
/site/TR?fr_id=28811&pg=informational&sid=13229,289,233,0:04:24,31,35.48%,41.87%,$0.00 
/site/TR?fr_id=28813&pg=informational&sid=13246,289,218,0:02:43,36,16.28%,24.91%,$0.00 
/site/TR?fr_id=28942&pg=informational&sid=13248,289,224,0:00:24,7,28.57%,9.69%,$0.00 
/site/TR?fr_id=28956&pg=informational&sid=13231,289,236,0:01:31,25,48.00%,24.22%,$0.00 
/site/TR?fr_id=29052&pg=personal&px=14478902,289,282,0:01:46,280,94.33%,94.81%,$0.00 
/site/TR?px=11511230&fr_id=27876&pg=personal,289,208,0:03:52,198,46.50%,46.71%,$0.00 
/site/TR?team_id=496908&fr_id=28791&pg=team,289,164,0:02:21,123,30.16%,33.56%,$0.00 
/site/TR?team_id=500627&fr_id=28263&pg=team,289,213,0:02:28,181,46.41%,47.40%,$0.00 
/site/TR/Bike/CASBikeEvents?pg=team&fr_id=27876&team_id=469159,289,178,0:02:03,54,31.67%,37.37%,$0.00 
/site/TR/Bike/KSGBikeEvents?team_id=495356&pg=team&fr_id=28811,289,213,0:01:46,91,39.13%,32.53%,$0.00 
/site/TR/Bike/MNMBikeEvents?pg=entry&fr_id=28105&s_src=bike-fy17-MNM-reg-social&s_subsrc=facebook-link-beh-consideration,289,239,0:01:29,239,73.75%,69.20%,$0.00 
/site/TR/Bike/NYNBikeEvents?px=15402812&pg=personal&fr_id=27764,289,214,0:04:39,200,48.06%,59.86%,$0.00 
/site/TR/Bike/PAEBikeEvents?team_id=452047&pg=team&fr_id=27061,289,208,0:01:48,125,32.28%,35.99%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=entry&fr_id=29889&s_src=bike-fy18-TXH-reg-social&s_subsrc=facebook-link-cyc-flight-1,289,265,0:03:58,265,86.79%,86.16%,$0.00 
/site/TR/Bike/TXHBikeEvents?px=2605840&pg=personal&fr_id=28263,289,236,0:02:26,163,62.35%,50.87%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=504913&pg=team&fr_id=28790,289,202,0:01:00,61,27.87%,21.45%,$0.00 
/site/TR?fr_id=27053&pg=informational&sid=13244,288,244,0:01:51,24,20.83%,34.38%,$0.00 
/site/TR?fr_id=27065&pg=informational&sid=13250,288,251,0:03:03,27,32.14%,37.15%,$0.00 
/site/TR?fr_id=27078&pg=entry,288,239,0:01:07,93,20.88%,29.86%,$0.00 
/site/TR?fr_id=28105&pg=informational&sid=13247,288,229,0:01:10,29,32.14%,24.31%,$0.00 
/site/TR?fr_id=28921&pg=informational&sid=13231,288,233,0:01:24,13,60.00%,18.75%,$0.00 
/site/TR?fr_id=28949&pg=informational&sid=14056&tab=team,288,213,0:01:12,10,30.00%,24.31%,$0.00 
/site/TR/Bike/MAMBikeEvents?px=5066942&pg=personal&fr_id=28124,288,242,0:02:33,40,22.50%,36.81%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=pfind&fr_id=28263,288,243,0:00:34,26,60.00%,17.71%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=28263&team_id=494966,288,195,0:01:55,25,40.00%,35.07%,$0.00 
/site/SPageServer?starting_postal=&state=SC&pagename=BIKE_HOM_events,287,232,0:01:19,9,77.78%,24.04%,$0.00 
/site/TR?fr_id=27006&pg=informational&sid=13243,287,239,0:02:11,45,20.93%,27.53%,$0.00 
/site/TR?fr_id=27039&pg=informational&sid=13235,287,216,0:00:20,4,40.00%,13.24%,$0.00 
/site/TR?fr_id=28099&pg=informational&sid=13249,287,202,0:02:37,14,30.77%,21.60%,$0.00 
/site/TR?fr_id=28273&pg=informational&sid=13234,287,270,0:02:58,18,14.29%,35.19%,$0.00 
/site/TR?fr_id=28278&pg=informational&sid=13231,287,214,0:01:37,53,30.77%,27.87%,$0.00 
/site/TR?px=14831242&fr_id=28263&pg=personal,287,243,0:01:47,237,54.43%,60.98%,$0.00 
/site/TR?team_id=451404&fr_id=27053&pg=team,287,176,0:05:18,162,39.51%,44.60%,$0.00 
/site/TR?team_id=490776&fr_id=28105&pg=team,287,202,0:03:33,179,52.75%,47.39%,$0.00 
/site/TR/Bike/CASBikeEvents?team_id=479242&pg=team&fr_id=27876,287,212,0:02:50,177,50.56%,62.37%,$0.00 
/site/TR/Bike/MNMBikeEvents?px=14714949&pg=personal&fr_id=28105,287,229,0:02:52,210,67.45%,68.29%,$0.00 
/site/TR/Bike/PAXBikeEvents?team_id=500621&pg=team&fr_id=28909,287,224,0:01:10,60,37.70%,29.97%,$0.00 
/site/TR/Bike/PAXBikeEvents?team_id=531964&pg=team&fr_id=28941,287,170,0:03:49,115,40.87%,40.07%,$0.00 
/site/TR/Bike/VARBikeEvents?team_id=497095&pg=team&fr_id=28847,287,219,0:02:03,98,34.29%,40.07%,$0.00 
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27061&s_isRegistrationThanks=true,total_amount-$0.00",286,259,0:04:27,61,88.71%,67.83%,$0.00 
/site/SPageServer/?pagename=BIKE_MAM_Store,286,201,0:02:29,119,27.97%,48.95%,$0.00 
/site/TR?fr_id=28198&pg=informational&sid=13229,286,222,0:02:57,17,45.45%,36.01%,$0.00 
/site/TR?px=11447283&fr_id=27065&pg=personal,286,225,0:04:40,214,46.98%,63.99%,$0.00 
/site/TR?px=15202897&fr_id=27764&pg=personal,286,217,0:02:11,211,66.04%,63.64%,$0.00 
/site/TR?px=15293433&fr_id=28216&pg=personal,286,221,0:01:28,199,25.76%,31.12%,$0.00 
/site/TR/Bike/CANBikeEvents?px=10144315&pg=personal&fr_id=27080,286,205,0:02:22,182,34.07%,36.36%,$0.00 
/site/TR/Bike/FLSBikeEvents?pg=team&fr_id=28099&team_id=491228,286,176,0:01:59,22,10.53%,29.72%,$0.00 
/site/TR/Bike/OHABikeEvents?pg=team&fr_id=27178&team_id=453927,286,203,0:01:20,145,49.32%,43.71%,$0.00 
/site/TR/Bike/OHABikeEvents?team_id=456605&pg=team&fr_id=27178,286,199,0:02:30,191,43.98%,63.29%,$0.00 
/site/TR/Bike/PAEBikeEvents?team_id=451987&pg=team&fr_id=27061,286,204,0:01:56,156,42.68%,38.81%,$0.00 
/site/SPageServer/?list_category_id=1453&starting_postal=14456&pagename=BIKE_HOM_events&s_src=bike-fy17-nyr-reg-display&s_subsrc=googledisplay-300x600-cyc,285,270,0:02:28,270,89.30%,93.33%,$0.00 
/site/TR?fr_id=27426&pg=team&team_id=466057,285,213,0:03:43,203,54.41%,62.11%,$0.00 
/site/TR?fr_id=27900&pg=informational&sid=13233,285,205,0:03:21,56,25.00%,38.25%,$0.00 
/site/TR?fr_id=28197&pg=informational&sid=14146,285,264,0:02:50,20,29.17%,36.14%,$0.00 
/site/TR?px=13089493&fr_id=29046&pg=personal,285,230,0:02:27,229,34.93%,44.91%,$0.00 
/site/TR?team_id=450839&fr_id=27006&pg=team,285,247,0:02:32,123,4.51%,51.23%,$0.00 
/site/TR/Bike/KSGBikeEvents?pg=entry&fr_id=28280&login=true,285,270,0:02:00,11,18.18%,37.19%,$0.00 
/site/TR/Bike/MNMBikeEvents?px=1875986&pg=personal&fr_id=27006,285,253,0:01:29,21,26.32%,30.18%,$0.00 
/site/TR/Bike/NCTBikeEvents?team_id=456246&pg=team&fr_id=27695,285,208,0:02:59,134,52.24%,48.77%,$0.00 
/site/TR/Bike/NYNBikeEvents?pg=team&fr_id=29055&team_id=531808,285,153,0:02:15,76,38.16%,33.33%,$0.00 
/site/TR/Bike/NYNBikeEvents?team_id=466925&pg=team&fr_id=27764,285,205,0:01:53,178,27.37%,31.58%,$0.00 
/site/TR/Bike/NYNBikeEvents?team_id=483450&pg=team&fr_id=27764,285,187,0:02:44,149,37.16%,40.35%,$0.00 
/site/TR/Bike/OHGBikeEvents?team_id=501076&pg=team&fr_id=28922,285,183,0:01:39,80,41.98%,30.88%,$0.00 
/site/TR/Bike/TXHBikeEvents?px=14697662&pg=personal&fr_id=27003,285,245,0:01:23,12,16.67%,26.67%,$0.00 
"/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28911&s_isRegistrationThanks=true,total_amount-$35.00",284,239,0:04:24,69,1.41%,65.14%,$0.00 
/site/TR?fr_id=28207&pg=informational&sid=13246,284,228,0:02:07,31,21.21%,23.24%,$0.00 
/site/TR?fr_id=28278&pg=informational&sid=14153,284,193,0:00:41,9,50.00%,13.03%,$0.00 
/site/TR?fr_id=29047&pg=informational&sid=13249,284,243,0:03:05,23,36.00%,30.28%,$0.00 
/site/TR?fr_id=29055&pg=personal&px=16308471,284,181,0:05:01,170,64.12%,53.52%,$0.00 
/site/TR?fr_id=29871&pg=informational&sid=13242,284,268,0:01:04,32,93.33%,35.56%,$0.00 
/site/TR?pg=entry&fr_id=28216,284,251,0:01:36,170,43.93%,41.55%,$0.00 
/site/TR?px=13833911&fr_id=27764&pg=personal,284,166,0:02:13,135,27.54%,25.00%,$0.00 
/site/TR?px=2121379&pg=personal&fr_id=28216&et=o5uhur4UWsgYLj6pKFADuQ&s_tafId=538649,284,173,0:03:11,169,27.81%,38.03%,$0.00 
/site/TR?team_id=451893&fr_id=27061&pg=team,284,215,0:01:40,206,33.65%,39.44%,$0.00 
/site/TR?team_id=485315&fr_id=27764&pg=team,284,199,0:01:47,178,37.57%,42.96%,$0.00 
/site/TR/Bike/PAXBikeEvents?team_id=501279&pg=team&fr_id=28311,284,228,0:02:30,194,52.06%,61.62%,$0.00 
/site/TR/Bike/TNSBikeEvents?px=15416766&pg=personal&fr_id=27865,284,213,0:04:47,211,70.62%,70.42%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=28791&team_id=496914,284,178,0:02:08,11,38.46%,28.87%,$0.00 
/site/TR/Bike/WIGBikeEvents?team_id=493117&pg=team&fr_id=28198,284,207,0:01:12,43,34.04%,29.58%,$0.00 
/site/TR/Bike/WIGBikeEvents?team_id=493132&pg=team&fr_id=28198,284,214,0:01:19,36,52.78%,29.58%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_aboutBikeMS&fr_id=27426,283,227,0:02:07,123,19.51%,40.64%,$0.00 
/site/TR?fr_id=27060&pg=entry&login=true,283,264,0:01:40,10,22.22%,66.43%,$0.00 
/site/TR?fr_id=27693&pg=personal&px=10755049,283,182,0:01:39,170,48.82%,48.76%,$0.00 
/site/TR?fr_id=27759&pg=personal&px=5107048,283,247,0:02:12,242,79.34%,82.33%,$0.00 
/site/TR?fr_id=28272&pg=informational&sid=13234,283,262,0:02:57,12,54.55%,30.04%,$0.00 
/site/TR?fr_id=28278&pg=informational&sid=14056&tab=ind,283,211,0:01:23,30,46.43%,31.80%,$0.00 
/site/TR?fr_id=28813&pg=informational&sid=13238,283,247,0:02:33,15,58.82%,30.74%,$0.00 
