# ----------------------------------------
# Bike MS - Luminate Pages
# Exit Pages
# 20160401-20171214
# ----------------------------------------

Page,Exits,Pageviews,% Exit
/site/Donation2?58539.donation=form1&idb=1546244707&df_id=58539&FR_ID=28922&mfc_pref=T&PROXY_ID=16058368&PROXY_TYPE=20&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,3,6,50.00%
/site/Donation2?58539.donation=form1&idb=1586622668&df_id=58539&FR_ID=28922&mfc_pref=T&PROXY_ID=15700225&PROXY_TYPE=20&s_subsrc=bfIphSmsPfMsg&s_src=boundlessfundraising,3,8,37.50%
/site/Donation2?58539.donation=form1&idb=1673350946&df_id=58539&FR_ID=28922&mfc_pref=T,3,8,37.50%
/site/Donation2?58539.donation=form1&idb=1721781194&df_id=58539&FR_ID=28922&mfc_pref=T&PROXY_ID=15384262&PROXY_TYPE=20&NONCE_TOKEN=37726C27465432DA5C2B5C6B92470ABC,3,8,37.50%
/site/Donation2?58539.donation=form1&idb=1843244871&df_id=58539&FR_ID=28922&mfc_pref=T&PROXY_ID=13820913&PROXY_TYPE=20&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,3,3,100.00%
/site/Donation2?58539.donation=form1&idb=1843279376&df_id=58539&FR_ID=28922&mfc_pref=T&PROXY_ID=8631823&PROXY_TYPE=20,3,6,50.00%
/site/Donation2?58539.donation=form1&idb=1985999237&df_id=58539&FR_ID=28922&mfc_pref=T&PROXY_ID=12540311&PROXY_TYPE=20&NONCE_TOKEN=A459525469CC91E52BDADA05A40DD3F4&s_subsrc=bfAphFbPfSched&s_src=boundlessfundraising,3,3,100.00%
/site/Donation2?58539.donation=form1&idb=242022567&df_id=58539&FR_ID=28922&mfc_pref=T&PROXY_ID=13820913&PROXY_TYPE=20&s_subsrc=bfIphFbPfMsg&s_src=boundlessfundraising,3,3,100.00%
/site/Donation2?58539.donation=form1&idb=32876488&df_id=58539&FR_ID=28922&mfc_pref=T&PROXY_ID=15738763&PROXY_TYPE=20&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,3,4,75.00%
/site/Donation2?58539.donation=form1&idb=362428473&df_id=58539&FR_ID=28922&mfc_pref=T&PROXY_ID=1816541&PROXY_TYPE=20,3,5,60.00%
/site/Donation2?58539.donation=form1&idb=364050078&df_id=58539&FR_ID=28922&mfc_pref=T&PROXY_ID=16205455&PROXY_TYPE=20&58539.donation=completed,3,3,100.00%
/site/Donation2?58539.donation=form1&idb=618289602&df_id=58539&FR_ID=28922&mfc_pref=T&PROXY_ID=15237477&PROXY_TYPE=20&NONCE_TOKEN=9A0B1246B4C2BF8657435E5E60A226F4&s_tafId=562179,3,3,100.00%
/site/Donation2?58539.donation=form1&idb=643676084&df_id=58539&FR_ID=28922&mfc_pref=T&PROXY_ID=15700225&PROXY_TYPE=20&NONCE_TOKEN=0C5F2BAEA3DDC805A903EA836F8DFE0F&s_subsrc=bfIphSmsPfMsg&s_src=boundlessfundraising,3,5,60.00%
/site/Donation2?58539.donation=form1&idb=994281934&df_id=58539&FR_ID=28922&mfc_pref=T&PROXY_ID=9635970&PROXY_TYPE=20&NONCE_TOKEN=2D660AEF05406C1AD03C2A9B59D891DB&s_tafId=562179,3,3,100.00%
/site/Donation2?58574.donation=completed&idb=2021905309&df_id=58574&FR_ID=28949&mfc_pref=T&PROXY_ID=5910035&PROXY_TYPE=20&58574.donation=root,3,3,100.00%
/site/Donation2?58574.donation=completed&idb=860023027&df_id=58574&FR_ID=28949&mfc_pref=T&PROXY_ID=15390971&PROXY_TYPE=20&58574.donation=root,3,3,100.00%
/site/Donation2?58574.donation=form1&idb=1037523839&df_id=58574&FR_ID=28949&mfc_pref=T&PROXY_ID=1896614&PROXY_TYPE=20&NONCE_TOKEN=F636705675BB5D5B57EE1E8A33159097&s_tafId=562808,3,3,100.00%
/site/Donation2?58574.donation=form1&idb=1797004605&df_id=58574&FR_ID=28949&mfc_pref=T&PROXY_ID=16096573&PROXY_TYPE=20&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,3,4,75.00%
/site/Donation2?58574.donation=form1&idb=791412923&df_id=58574&FR_ID=28949&mfc_pref=T&PROXY_ID=15390971&PROXY_TYPE=20&NONCE_TOKEN=65197424765ABB6DE46DF41685A829FE,3,3,100.00%
/site/Donation2?58574.donation=form1&idb=846061451&df_id=58574&FR_ID=28949&mfc_pref=T&PROXY_ID=8443943&PROXY_TYPE=20&NONCE_TOKEN=55BB57C0B6B19FC37B7F02575B473FA2&s_tafId=562807,3,3,100.00%
/site/Donation2?58574.donation=form1&idb=861548182&df_id=58574&FR_ID=28949&mfc_pref=T&PROXY_ID=14539659&PROXY_TYPE=20&NONCE_TOKEN=5DD977B26B9FB283DFABB23B4E4788CD,3,8,37.50%
/site/Donation2?58695.donation=completed&idb=1915601161&df_id=58695&FR_ID=29050&mfc_pref=T&PROXY_ID=8572522&PROXY_TYPE=20&58695.donation=root,3,3,100.00%
/site/Donation2?58695.donation=form1&idb=1005339937&df_id=58695&FR_ID=29050&mfc_pref=T&PROXY_ID=11195126&PROXY_TYPE=20&NONCE_TOKEN=1335FE958A28518CBC225D1023B84261&s_tafId=566495,3,4,75.00%
/site/Donation2?58695.donation=form1&idb=1230868943&df_id=58695&FR_ID=29050&mfc_pref=T&PROXY_ID=2041226&PROXY_TYPE=20&NONCE_TOKEN=412D9C8786E9AFECB78484B41719980E&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,3,4,75.00%
/site/Donation2?58695.donation=form1&idb=505434914&df_id=58695&FR_ID=29050&mfc_pref=T&PROXY_ID=2041226&PROXY_TYPE=20&NONCE_TOKEN=86D2C7F3AE83809920DD1F2A10F878A9&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,3,3,100.00%
/site/Donation2?58695.donation=form1&idb=782105158&df_id=58695&FR_ID=29050&mfc_pref=T&PROXY_ID=8591507&PROXY_TYPE=20,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1013597405&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15385658&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1114554691&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16313160&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1124219317&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15754278&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1229673351&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15741480&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1331958318&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=14697476&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1398261562&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15477174&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1476774322&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16296778&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1486686459&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16142631&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1546026320&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16123048&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1556328076&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=13619378&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1571017963&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=14884034&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1666277256&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=7071362&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1687523169&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=14790073&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1738773737&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=511036&PROXY_TYPE=22&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1740955567&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16226252&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1743809249&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=13750465&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1814281925&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15732167&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=183554999&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16226320&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1843362748&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=12552747&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1918780882&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16169841&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=1978666882&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=14836122&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=2005621732&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=4178637&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=2041109507&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=12631786&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=2088594744&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=14852180&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=2138444560&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=7149844&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=217191284&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=4068563&PROXY_TYPE=20&58752.donation=root,3,4,75.00%
/site/Donation2?58752.donation=completed&idb=251387385&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16313160&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=289719768&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16215844&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=301770213&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=13744273&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=441557122&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16253223&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=453389495&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=14416299&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=469770138&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16225660&PROXY_TYPE=20&58752.donation=root,3,4,75.00%
/site/Donation2?58752.donation=completed&idb=472195297&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=13697162&PROXY_TYPE=20&58752.donation=root,3,4,75.00%
/site/Donation2?58752.donation=completed&idb=474292002&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=2340085&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=521985354&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16113455&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=549334745&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15407966&PROXY_TYPE=20&58752.donation=root,3,4,75.00%
/site/Donation2?58752.donation=completed&idb=675309516&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15890201&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=714625021&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16320148&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=762212638&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15853864&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=824879623&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15505704&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=838425318&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=11389490&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=875773805&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15600248&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=925285278&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15407966&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=96751685&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=5522995&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=completed&idb=994403176&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15565059&PROXY_TYPE=20&58752.donation=root,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1038511738&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=4014402&PROXY_TYPE=20,3,5,60.00%
/site/Donation2?58752.donation=form1&idb=1046793293&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=6900843&PROXY_TYPE=20&NONCE_TOKEN=244D49446C38426076D2426424774A8B&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,3,4,75.00%
/site/Donation2?58752.donation=form1&idb=1076599582&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16000150&PROXY_TYPE=20&NONCE_TOKEN=18E04FAC57CE4B89E256B8F3DF56BC99,3,5,60.00%
/site/Donation2?58752.donation=form1&idb=1109532798&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=8664998&PROXY_TYPE=20&NONCE_TOKEN=A684B7F76CA41D06A50191DDC838DC6A,3,4,75.00%
/site/Donation2?58752.donation=form1&idb=1131194691&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15927057&PROXY_TYPE=20&NONCE_TOKEN=C2606A69CDE0626AA84EC8B360649173&s_subsrc=bfIphSmsPfMsg&s_src=boundlessfundraising,3,4,75.00%
/site/Donation2?58752.donation=form1&idb=1198178218&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=13481522&PROXY_TYPE=20&NONCE_TOKEN=706C8A526F9ED0C6C0721F178A82C4C1&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1217520565&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15538086&PROXY_TYPE=20&NONCE_TOKEN=8A746D4DF4206A5643015C9341DD5B53,3,6,50.00%
/site/Donation2?58752.donation=form1&idb=1252273335&df_id=58752&FR_ID=29055&mfc_pref=T,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1283029986&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=13982024&PROXY_TYPE=20&NONCE_TOKEN=633C9547AFF6C229B50075C9A3FF0267&s_subsrc=bfIphFbPfSched&s_src=boundlessfundraising,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1319780932&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16226737&PROXY_TYPE=20,3,5,60.00%
/site/Donation2?58752.donation=form1&idb=1332102612&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=12689542&PROXY_TYPE=20&NONCE_TOKEN=99788C0E174A1778C51EB11B8D640498,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1347069142&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16315605&PROXY_TYPE=20&NONCE_TOKEN=85E692A20FA8A12B01DFE564933327BA,3,4,75.00%
/site/Donation2?58752.donation=form1&idb=1411359745&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=8707549&PROXY_TYPE=20&NONCE_TOKEN=171FF12EE360817A10517BF330BE9DC2,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1453684463&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=11288968&PROXY_TYPE=20&NONCE_TOKEN=44F310B65D7C05078E63FFF0BC853832&s_subsrc=bfAphSmsPfMsg&s_src=boundlessfundraising,3,4,75.00%
/site/Donation2?58752.donation=form1&idb=1453793974&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16218329&PROXY_TYPE=20&NONCE_TOKEN=AAB70D1A24654C47BF5CB2BC29A45ECB,3,14,21.43%
/site/Donation2?58752.donation=form1&idb=1474768616&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=14606689&PROXY_TYPE=20&NONCE_TOKEN=077E1BD785FC62A02C482F052976EFDA&s_subsrc=bfIphEmPfMsg&s_src=boundlessfundraising,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=150337179&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=8970238&PROXY_TYPE=20&NONCE_TOKEN=5459AB993E1CAF14C2048E61FBDACCD8&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1537786234&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=4137145&PROXY_TYPE=20&NONCE_TOKEN=2CFABF335669C58A628755708D866676,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1555463406&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=9635059&PROXY_TYPE=20&NONCE_TOKEN=E43D9562E540DCA2A8D9FAD978AC3389,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1566381270&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16226737&PROXY_TYPE=20,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1567797735&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=9374754&PROXY_TYPE=20&NONCE_TOKEN=53ECE3FF87BC79AB508E4B55AB4273CA&s_tafId=567946,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1596293470&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=513050&PROXY_TYPE=22&NONCE_TOKEN=46DF3C0D1CB556C40815AA79EFCB4779,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1603564924&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=11501519&PROXY_TYPE=20&NONCE_TOKEN=1B20D0DC4B64A024FC64C7B5FA1E63AF&s_subsrc=bfAphSmsPfMsg&s_src=boundlessfundraising,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1629014754&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=14641726&PROXY_TYPE=20&NONCE_TOKEN=E6EC628790BC40F261211984DF3CE153&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,3,6,50.00%
/site/Donation2?58752.donation=form1&idb=1632520675&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=5428700&PROXY_TYPE=20,3,4,75.00%
/site/Donation2?58752.donation=form1&idb=1657700832&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16196005&PROXY_TYPE=20&NONCE_TOKEN=FA77B82DEF6AB8572453904C058845C4,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1683556828&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=13532755&PROXY_TYPE=20,3,6,50.00%
/site/Donation2?58752.donation=form1&idb=1728480606&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15215343&PROXY_TYPE=20&NONCE_TOKEN=6A40B5713C0A1C5F64A81CD1183779EC&58752.donation=completed,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1730440297&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16271769&PROXY_TYPE=20,3,4,75.00%
/site/Donation2?58752.donation=form1&idb=1763133615&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16226737&PROXY_TYPE=20,3,6,50.00%
/site/Donation2?58752.donation=form1&idb=1769546785&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16308471&PROXY_TYPE=20&NONCE_TOKEN=BEEB4374C86248007783B47A011197D0,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1788890831&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16311473&PROXY_TYPE=20&NONCE_TOKEN=CD606ACFFABFA1CFC16A5A1AFDCB8620,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1817962915&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15512498&PROXY_TYPE=20&NONCE_TOKEN=E805970B162F8F6BC99AB26B3166EC64&s_subsrc=boundlessfundraising&s_src=boundlessfundraising,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1822015559&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16270991&PROXY_TYPE=20&NONCE_TOKEN=2CB01C115ADA105DA27FEC2ED5C393F4&58752.donation=completed,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1840979614&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15754844&PROXY_TYPE=20&NONCE_TOKEN=076FA78EB4BBD4731C482C80314F631E&s_subsrc=bfIphEmPfMsg&s_src=boundlessfundraising,3,5,60.00%
/site/Donation2?58752.donation=form1&idb=1874568593&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16275480&PROXY_TYPE=20&NONCE_TOKEN=F32CCC0D69D8C178629069710C910751&58752.donation=completed,3,4,75.00%
/site/Donation2?58752.donation=form1&idb=1933175762&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16153875&PROXY_TYPE=20&NONCE_TOKEN=63925A11D229D1C0759610C983170111,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1991068539&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=14478787&PROXY_TYPE=20&NONCE_TOKEN=A7C0E6914FFC0C4F639CA8E276D181AB&58752.donation=completed,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=1994894546&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=9159686&PROXY_TYPE=20,3,4,75.00%
/site/Donation2?58752.donation=form1&idb=2001235035&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=14570709&PROXY_TYPE=20,3,4,75.00%
/site/Donation2?58752.donation=form1&idb=2044874889&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15742756&PROXY_TYPE=20&NONCE_TOKEN=F41603BB9CA87F5B2967848CA071993A,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=2046102142&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16315605&PROXY_TYPE=20&NONCE_TOKEN=AC09E77E1098F9447962CCF306C89000,3,4,75.00%
/site/Donation2?58752.donation=form1&idb=211926318&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15479697&PROXY_TYPE=20&NONCE_TOKEN=F52022E374067262B707ED06E1E55EB1&s_subsrc=bfAphSmsPfMsg&s_src=boundlessfundraising,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=2129862667&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=14628454&PROXY_TYPE=20&NONCE_TOKEN=DAF19FC77DBD65B37240872E40EE46A9&s_subsrc=bfAphSmsPfMsg&s_src=boundlessfundraising,3,9,33.33%
/site/Donation2?58752.donation=form1&idb=2132787091&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15562758&PROXY_TYPE=20&NONCE_TOKEN=DEEE71BE54E08CBA862DB82B1F7CC0C5,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=219370330&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=1784110&PROXY_TYPE=20&58752.donation=completed,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=338215333&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=14790073&PROXY_TYPE=20&NONCE_TOKEN=90FE8D4BB5DA57BBAA054688E86B94F3&s_subsrc=bfIphSmsPfMsg&s_src=boundlessfundraising,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=339507459&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=14789415&PROXY_TYPE=20&NONCE_TOKEN=EDCC585D393FDE8BDC642F60A8DD08D9&58752.donation=completed,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=351804465&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=14789415&PROXY_TYPE=20&NONCE_TOKEN=2E011C16C93265229C1D7B810B434D13&58752.donation=completed,3,4,75.00%
/site/Donation2?58752.donation=form1&idb=377351941&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15535828&PROXY_TYPE=20&NONCE_TOKEN=3B737710C0A6987E70B2393B85275319&s_subsrc=bfIphEmPfMsg&s_src=boundlessfundraising,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=393369398&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15682549&PROXY_TYPE=20&NONCE_TOKEN=6E6991646BD27B16FDE3935C9B3E6A58&s_subsrc=bfIphTwPfMsg&s_src=boundlessfundraising,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=399433432&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16206025&PROXY_TYPE=20&NONCE_TOKEN=2185358A153862C8CBA52802477AB73B&s_tafId=567946,3,4,75.00%
/site/Donation2?58752.donation=form1&idb=422087206&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15215343&PROXY_TYPE=20&NONCE_TOKEN=E05D28E0F2457718A4D224E35AD4153F&s_subsrc=bfAphFbPfSched&s_src=boundlessfundraising,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=491350591&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=14671385&PROXY_TYPE=20&NONCE_TOKEN=0DABA521D923900BEFB22CE5D146E6DA,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=495397886&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15792841&PROXY_TYPE=20&NONCE_TOKEN=8BB264D032035AA5AE73D1AC37410445,3,5,60.00%
/site/Donation2?58752.donation=form1&idb=524463150&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=6979237&PROXY_TYPE=20&NONCE_TOKEN=9B0CFFF9FBC3E7FF9B81D5C2810C8481,3,3,100.00%
/site/Donation2?58752.donation=form1&idb=529838926&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=15728057&PROXY_TYPE=20&NONCE_TOKEN=B0CF13D3ABF9852A6B71AB8EE76C173E&s_subsrc=bfAphPfClct&s_src=boundlessfundraising,3,3,100.00%
